title,content
卡三,"意思是[加粗:一条微博的热门转发]（简称：[链接:热转]）[加粗:第一名的转发内容会出现在评论区的第三名，也就是卡在评论区第三的位置]。
热门转发可能不止一个，但是只有稳定在第一名的热门转发，才有可能出现在评论区第三名的位置。[加粗:因为评论区热度是按照点赞数来排名的，但热门转发第一名可以空降在评论区第三的位置，所以称为卡三]。
[划掉:但是在实际操作中，这一操作不一定总能实现，也就是热转第一不一定能卡上评论区第三的位置。]"
幼幻老阿姨,网络词汇，指那些已经上了年纪，但却依然紧跟潮流的阿姨。她们通常喜欢学习年轻文化，玩年轻人玩的APP，紧跟时代步伐。60岁的人，却有16岁的心。
die job discard,"日语[链接:大丈夫ですか]（没事吧）的英文[链接:空耳]。[划掉:用英语读一遍试试就能理解原因……]
大丈夫ですか的日语罗马音是Daijōbudesuka，中文[链接:空耳]为“带就不迪斯卡？”。
意为询问对方的状态是否安好。在中文网络中也常取该日语词中的“[链接:大丈夫]”汉字表达相同意思。

对于通晓日英双语的人来说是非常戳笑点的段子。"
烂瑜冲树,台湾知名[划掉:搞笑]政治人物韩国瑜，是18年就任高雄市长。其在一次视察登革热疫情过程中突然的爬树行为让网友傻眼，有网友将其爬树行为和《综艺大集合》剪在一起，标题“烂瑜冲树”，毫无违和感。
社会五大狠人,"本身是[加粗:普通的职业者]，因为他们职业的关系，经常会问大家一些[加粗:语带双关]的问题，这些问题让人感觉[下划线:直击自己的内心，拷问自己的灵魂]，所以被称为狠人。
配钥匙师傅：[链接:您配么]？
食堂大妈：同学要饭么？
算命先生：您算什么东西？
上海大妈：[链接:你是什么垃圾]？
滴滴司机：我觉得你没有搞清自己的定位？"
狗东西,"“猫南北”的情侣名。
猫对狗，南北对东西，对仗工整，完美符合。
本是一些情侣或朋友间聊天时玩的文字游戏，后来成为抖音视频中的热门题材：情侣中一方提议双方起个情侣ID，并说“我叫猫南北，那你叫什么？”以此逗趣，制造搞笑效果。
该段子经常出现在与爱情相关的节日前夕，比如[链接:520]或情人节。"
金瓜,在饭圈内，粉丝尤其[加粗:腐女]私下会经常yy男明星[加粗:搞cp]，瓜：就是指那些长相偏硬朗比较攻气一方，也就是[加粗:攻]。对应词：[加粗:花]。金瓜：顾名思义被镀了金身，属于稀缺物种的瓜，[划掉:绝世好1]并且荷尔蒙爆棚，可被粉丝心中的各种“[加粗:金花]”和亲，拉cp（也称拉郎）。譬如：[加粗:黄景瑜]。
Xswl,"“笑死我了”的缩写。
通常在饭圈使用时带有嘲讽或类似的负面含义。[划掉:所以才会用字母缩写啊…]"
深夜报社,深夜报复社会。即晚上在社交平台上发美食照片，让别人嘴馋。
人无贬基,"“[加粗:人]民币[加粗:无][加粗:贬]值[加粗:基]础”的缩写。目前多被网友用于表达嘲讽或打脸的感情色彩。
出自2017年3月10日周小川的讲话中。"
X斯林,指对他人观点或思想有强烈排他性的人。通常这类人认为自己的派系阵营至高无上，不接受反驳。“斯林”源自于一个不可直呼其名的宗教。
基操勿6皆坐,这句话最开始是英雄联盟人气主播卡尔的口头禅，卡尔操作厉害，每次都能上演各种神级操作。所以当他又打出极秀操作时，他就会很谦虚的表示这些都是基本操作，不6，大家都坐下，同时也带起了直播间的一波波弹幕节奏。
隐杠好友,"指平时相处起来非常和谐友善，但只要一触即[链接:爱豆]而且是她的爱豆就会立马换嘴脸开杠的朋友，
在他们心中爱豆是非常完美的存在，不允许任何人对爱豆有任何大大小小的质疑，哪怕开玩笑也不行。所以跟他们相处只要不触及偶像话题就行，或遇见偶像就跟他一起夸就完事了。"
真是可爱呢,"出自 《辉夜大小姐想让我告白 ~天才们的恋爱头脑战~》  是赤坂明于《周刊YOUNG JUMP》上连载的恋爱喜剧类漫画，是男女主人公在[加粗:恋爱斗争 ]（两者谁先告白即为输者）中注意到对方的告白趋向（或害怕被对方看到窘态而幻想的）而互相表现出的嘲讽之情，并连接了漫画全过程的梗。
[下划线:现用于对对方（可以是谁呢）的嘲讽。（笑） ]"
台妹,台湾方言中，原本指穿戴艳俗，不懂时尚，言谈过时，举止老土的女性。与男版的[链接:台客]相对。是台湾[链接:外省人]用来嘲讽[链接:本省人]的贬义词。其中[加粗:台]甚至可作为形容词使用，表示[加粗:过时]，或[链接:复古]。传入大陆后，被误以为泛指[斜体:台湾妹子]，因此时常会作为中性词（类似[链接:妹子]），甚至是褒义词（类似[链接:美女]或[链接:小姐姐]）使用。
coslo,"指购买[链接:lolita]服饰后，只是为了拍摄照片而短暂穿着，照片拍完后就立即将裙子转手卖掉的人。由于其行为颇像[链接:cosplay]中[链接:coser]对cos服饰道具的处理方式而得名。
该词通常带有较强的贬义，因为[链接:lolita fashion]爱好者（[链接:lo娘]）们通常将lolita服饰当做日常服饰看待和穿着，拍摄写真甚至演出只是少部分lo娘的私人爱好。相比之下，coslo的行为更像是在试图通过lo娘这个小众爱好者身份博得关注，却不想付出任何经济上的代价，因此并不被lo娘群体所接受。"
泰拳警告,"这次先警告下次就直接泰拳了哦！
梗的来源：贴吧有个猪仔发帖，用泰拳打了他59e舍友。因为59e舍友一直黑EDG！后来就有了这个梗。类似的还有[链接:律师函警告]等等"
码了等于做了,"一种收藏用语，除了单纯的收藏之外还表达一种“我知道我很懒“的自嘲情绪。常见于微博各类[链接:减肥]教程的转发评论区。除了减肥，各类比较[链接:硬核]的展示或教学视频中也时常出现。
这个词来自“[链接:马克]（来自英语mark）”这种标记收藏的方式，网络上的海量信息唾手可得，真正观看甚至实践了自己收藏内容的用户极少，有时是因为时间/兴趣/动力不足，有时是因为单纯的[加粗:懒]。这些人在马克过了大量的教程干货之后发现自己还是什么都没做过，便以此句自嘲。

[划掉:在减肥语境下可以等同于][链接,划掉:意念式减肥]"
承上启下病,一种心理疾病，特征是以各种借口把每一天过成“承上启下”，值得发朋友圈的一天。如：哦，我亲爱的老朋友，这个周末要结束了，我一定要发一张自拍，纪念纪念我逝去的青春。
柠檬熟了,"是著名[链接:抽象话]”[链接:NMSL]“的一种文字表述。辱骂用语。
虽然与[链接:柠檬精]等关于”[链接:柠檬]“和”[链接:酸]“的流行语在同一时间出现，但和以上三个词都没有任何意义上的直接关系[划掉:它就是用来骂人的]。
[划掉:把该词与柠檬相关的梗放在一起很可能会引起不必要的误会……]"
开坦克的贝塔,"原指郑渊洁童话故事《舒克与贝塔》中主角之一。目前代指一名化名“豪哥”的男子。
这位男子曾是斗鱼平台[划掉:萝莉主播]乔碧萝•乔斯达殿下的榜一，为“十万订阅露脸，十万礼物见面”的殿下刷了近十万元礼物。乔碧萝真容暴露后才发现竟然是58岁坦克阿姨，豪哥当即[划掉:和乔碧萝过上了幸福生活]扛着火车跑路。在对豪哥的采访中得知，事发后，周边朋友对豪哥的称呼变成了“开坦克的贝塔”。从此，贝塔也用于代指为爱付出不计后果，有理想有担当的进步青年（大雾）。"
人设崩塌,"指某人预设好的，一直经营着的对外形象因为种种原因而被人发现与现实情况不符。
比如说某人在外人眼中一直是顾家好男人，某天突然被发现是个抛妻弃子的渣男。此时他的“顾家好男人”[链接:人设]就被发现与现实情况完全不同，“崩塌”了。
在娱乐圈时有发生。明星们经常使用各种手段为自己营造[划掉:有时是完全虚假的]良好形象（俗称[链接:艹人设]），他们的人设有时会与真实情况差距巨大，每天都处在演戏状态，难免出现疏忽。一旦出现任何破绽或者负面新闻，都会导致外界对其印象发生颠覆性的改变。"
黑社会毒打,原指社会中的阴暗面，现在可以指喵主子猫猫拳火力全开的模样。[划掉:一点都不可怕，真的]
中二病,不明真相的人，以嫉妒的心态，对永葆童真，坚持自己中学二年级时代梦想这种精神状态的蔑称。
黑喂狗,"here we go的中文谐音。
经常被b站某主播开始时说的，黑喂狗。"
死亡芭比粉,"指饱和度很高的荧光粉或玫红色系。常见于[链接:美妆]和[链接:穿搭]语境下。
由于玩偶[链接:芭比娃娃]的经典唇色就是玫红色，因此得名芭比粉。
这种颜色在白种人的粉调皮肤上表现不错，却很难与黄调的亚洲人肤色搭配，因为其较浅的基色，使用时很容易将人的肤色衬托得发黑发黄，显得土气。也正是因为它在亚洲肤色上糟糕的表现，才有了“死亡”的称号。
虽然这在国内的美妆穿搭界是个常识，但对这一方面毫无了解的男性，经常参照欧美明星的妆面和穿搭为女朋友挑选礼物，有大概率酿成命中死亡芭比粉的惨剧……
[划掉:请在购买此类礼物时询问][划掉,加粗:靠谱][划掉:的女性朋友，钱财珍贵，补药浪费]"
云绿帽,"指如果[链接:生育基金]政策实施的话，即将出现的社会现象“用自己的钱，养别人的孩子”。
该现象与俗话所说的“戴绿帽”产生的结果完全一样——女方因出轨而怀孕，产下的孩子非自己和丈夫的血亲，丈夫并不知情，仍出钱养育与自己没有血缘关系的孩子。“云”一词则是因为按照生育基金政策，每人按照工资比例缴纳生育基金，生育二胎后才能取出，个人所缴部分计入个人账户的同时还会进入“基金池”中，兑付给其他已生育二胎的家庭。也就是自己所缴纳的钱，可能会被其他家庭用来养育一个自己既不知是谁，也从未谋面的孩子。"
还有这种操作,用于表达因为接触到了令人瞠目结舌的信息，而[链接:打开新世界大门]后的震惊之情。
溜粉,"指通过放假消息或是过度宣传，欺骗粉丝，骗取热度。比如某电视剧开拍前，宣布某明星要参演，通过这种方式获取该明星粉丝的关注。而实际演员表出来后，该明星可能只是个[链接:打酱油]的角色，或者根本没什么戏份，让粉丝白高兴一场。这种溜着粉丝玩的行为，就叫溜粉。

举个例子，电影《长城》宣传的时候全是知名小鲜肉，可当电影上映后，粉丝才发现小鲜肉们戏份很少，而当初宣传时的力度却很大。这就是溜粉。"
